Data,precipitacao_mm,radiacao_media,temp_media,temp_max,temp_min,temp_orvalho_media,humidade_media,vento_rajada_max,vento_vel_media
2009-04-30,7.4,1152.3833333333334,20.641666666666666,25.9,17.4,17.837500000000002,85.08333333333333,5.9,1.675
2009-05-01,23.6,1077.3083333333334,19.966666666666665,24.3,18.4,17.962500000000002,88.58333333333333,7.0,2.0124999999999997
2009-05-02,0.4,1241.6166666666666,19.316666666666666,25.4,16.7,16.279166666666665,83.95833333333333,8.0,2.2291666666666665
2009-05-03,0.0,1183.5833333333333,18.587500000000002,23.9,14.4,14.658333333333333,79.54166666666667,6.3,1.7958333333333334
2009-05-04,0.0,1432.6000000000001,20.020833333333332,25.6,16.5,14.995833333333332,74.29166666666667,6.3,2.1625
2009-05-05,0.6000000000000001,1234.3500000000001,19.329166666666666,25.5,15.1,15.704166666666666,80.83333333333333,6.1,1.4083333333333332
2009-05-06,0.0,1256.6166666666666,19.958333333333332,25.8,15.1,16.075,79.66666666666667,6.3,1.5625
2009-05-07,0.0,1412.2083333333333,20.908333333333335,26.0,15.3,15.637500000000001,73.70833333333333,6.6,1.55
2009-05-08,0.0,1416.8999999999999,21.029166666666665,26.3,15.3,15.6625,72.91666666666667,7.1,1.8333333333333333
2009-05-09,0.0,1491.175,22.041666666666668,27.0,17.0,16.120833333333334,70.29166666666667,8.1,1.7625
2009-05-10,12.8,1470.1083333333333,21.97083333333333,26.7,18.1,16.541666666666668,73.04166666666667,6.0,1.9124999999999999
2009-05-11,0.0,1642.4583333333333,21.866666666666664,27.3,16.9,15.679166666666667,69.25,6.8,1.8458333333333332
2009-05-12,0.0,1592.7416666666668,21.287499999999998,26.5,15.5,14.208333333333334,66.5,7.0,1.9083333333333332
2009-05-13,0.0,1559.2250000000001,20.91304347826087,27.1,14.4,13.6875,65.875,6.0,1.7043478260869567
2009-05-14,0.0,1555.5583333333334,20.591666666666665,26.9,14.7,13.6875,66.5,7.5,1.6125
2009-05-15,4.0,947.6083333333335,20.587500000000002,25.7,17.5,15.820833333333333,74.5,8.4,2.1416666666666666
2009-05-16,3.4,858.2833333333333,19.545833333333334,24.0,17.3,16.712500000000002,84.375,8.1,1.4541666666666666
2009-05-17,0.0,533.6583333333333,19.670833333333334,22.1,17.9,17.141666666666666,85.66666666666667,6.4,2.1083333333333334
2009-05-18,0.2,1007.5333333333333,20.2,23.4,18.4,17.241666666666667,83.70833333333333,9.5,3.3874999999999997
2009-05-19,0.0,1072.425,19.3125,22.4,17.0,15.799999999999999,80.91666666666667,7.6,2.8666666666666667
2009-05-20,0.0,1357.0083333333334,18.158333333333335,23.1,14.8,13.054166666666667,73.16666666666667,9.0,3.4916666666666667
2009-05-21,0.0,1621.4166666666667,16.6375,22.1,12.7,11.679166666666667,74.04166666666667,11.0,4.2
2009-05-22,0.0,1615.075,17.625,23.2,13.6,12.083333333333334,71.04166666666667,9.1,3.5708333333333333
2009-05-23,0.0,1544.9750000000001,19.462500000000002,25.5,14.1,14.579166666666666,74.29166666666667,7.4,3.1958333333333333
2009-05-24,0.0,1434.5083333333332,20.008333333333333,26.3,15.6,15.266666666666666,75.54166666666667,7.8,2.3333333333333335
2009-05-25,0.0,1382.6000000000001,20.295833333333334,25.7,15.3,14.570833333333333,71.25,4.8,1.6041666666666667
2009-05-26,0.0,1557.625,20.4875,27.4,13.5,12.316666666666668,63.041666666666664,4.9,1.6125
2009-05-27,0.0,1585.0916666666665,19.533333333333335,26.5,12.3,10.566666666666666,59.416666666666664,7.2,1.5374999999999999
2009-05-28,0.0,1598.5083333333332,19.808333333333334,25.2,13.9,12.645833333333334,65.5,8.1,2.2791666666666663
2009-05-29,0.0,1519.425,20.233333333333334,26.3,13.5,13.591666666666667,66.79166666666667,8.6,2.254166666666667
2009-05-30,0.0,1228.6416666666667,21.0,26.0,15.3,15.241666666666667,70.75,8.5,2.4499999999999997
2009-05-31,8.8,994.4083333333333,20.145833333333332,24.9,17.6,17.016666666666666,82.875,7.7,2.4291666666666667
2009-06-01,4.4,1193.825,20.233333333333334,26.3,17.1,16.858333333333334,82.08333333333333,7.5,1.8583333333333334
2009-06-02,0.0,1196.8083333333334,19.2625,25.0,15.8,15.375,79.41666666666667,6.9,2.0749999999999997
2009-06-03,0.0,1521.2333333333333,15.466666666666667,21.7,9.7,9.225,68.66666666666667,6.3,2.2416666666666667
2009-06-04,0.0,1487.0583333333334,17.75,25.2,10.3,10.745833333333332,64.54166666666667,7.9,2.3916666666666666
2009-06-05,0.0,1289.0166666666667,19.75,26.0,14.8,15.112499999999999,76.0,6.0,2.0208333333333335
2009-06-06,0.0,1419.9083333333335,19.55,25.3,14.5,14.487499999999999,74.5,8.0,2.3208333333333333
2009-06-07,0.0,1481.6833333333334,18.916666666666668,24.7,12.8,10.924999999999999,61.291666666666664,7.5,2.1999999999999997
2009-06-08,0.0,1068.6333333333334,18.150000000000002,22.1,15.0,13.379166666666668,74.25,8.6,3.4125
2009-06-09,0.0,1436.0416666666667,18.279166666666665,23.8,14.0,13.145833333333334,73.625,8.2,2.9875000000000003
2009-06-10,0.0,1368.1583333333335,19.458333333333332,25.6,15.4,13.116666666666667,68.16666666666667,6.6,2.0833333333333335
2009-06-11,0.0,1366.0583333333334,19.291666666666668,25.4,13.8,13.716666666666667,71.91666666666667,5.5,1.1041666666666667
2009-06-12,0.0,1123.3833333333334,19.2,25.2,13.5,13.704166666666666,72.29166666666667,5.4,1.1416666666666666
2009-06-13,4.4,1205.825,19.05,24.1,15.7,14.854166666666666,77.83333333333333,6.0,1.8083333333333333
2009-06-14,0.0,1220.1499999999999,19.420833333333334,25.3,14.0,14.016666666666666,72.75,5.6,1.7750000000000001
2009-06-15,0.0,1296.75,19.579166666666666,26.2,12.9,13.5,70.5,6.7,1.5458333333333334
2009-06-16,0.2,1300.5666666666666,19.591666666666665,25.7,14.9,13.829166666666666,70.79166666666667,10.3,2.3874999999999997
2009-06-17,0.0,1112.8583333333333,19.466666666666665,26.2,14.3,13.9375,72.625,7.2,1.75
2009-06-18,0.0,1174.225,19.3875,25.3,14.4,14.116666666666667,72.95833333333333,5.4,1.5250000000000001
2009-06-19,0.0,1410.5,20.004166666666666,25.8,14.4,14.362499999999999,71.54166666666667,7.9,2.1666666666666665
2009-06-20,0.0,1409.9166666666667,20.041666666666668,25.2,15.8,13.237499999999999,66.58333333333333,9.3,2.954166666666667
2009-06-21,0.0,1506.4333333333334,18.854166666666668,23.6,14.8,10.566666666666666,59.958333333333336,8.6,3.0749999999999997
2009-06-22,0.0,1244.7916666666667,18.0125,23.0,13.4,9.825000000000001,59.625,9.8,2.5625
2009-06-23,0.0,1176.8416666666667,18.1125,25.1,11.5,11.7125,68.16666666666667,8.0,1.5916666666666666
2009-06-24,0.0,952.9416666666667,18.570833333333333,26.4,13.3,12.204166666666666,68.79166666666667,4.7,0.7208333333333333
2009-06-25,0.0,1324.4416666666666,19.754166666666666,26.3,13.4,12.416666666666666,64.375,6.6,1.4124999999999999
2009-06-26,0.0,1175.675,20.849999999999998,25.9,14.3,13.15,62.916666666666664,6.6,1.6208333333333333
2009-06-27,0.0,1419.9750000000001,20.279166666666665,26.0,14.8,13.0375,64.70833333333333,7.8,1.8791666666666667
2009-06-28,0.0,1056.6166666666666,18.650000000000002,22.5,15.3,13.670833333333334,73.16666666666667,8.4,2.3583333333333334
2009-06-29,0.0,1636.4272727272728,18.45714285714286,25.9,12.3,12.366666666666665,72.28571428571429,7.1,1.9571428571428573
2009-06-30,0.0,715.75,21.733333333333334,26.7,18.3,9.416666666666666,46.166666666666664,4.0,1.5
2009-07-01,0.0,1504.7416666666668,20.876190476190477,26.2,13.2,8.523809523809524,47.76190476190476,7.3,2.065
2009-07-02,0.0,1520.4583333333333,20.087500000000002,25.7,12.4,6.933333333333334,44.291666666666664,6.9,2.0833333333333335
